1/15/09 11:26,Product1,1200,Visa,Nicole,Brookline                   ,MA,United States,7/11/07 11:18,1/20/09 14:01,42.33167,-71.12167
1/5/09 16:55,Product1,1200,Visa,Jeffrey,Montreal-Nord,Quebec,Canada,9/29/03 17:08,1/20/09 14:38,45.6,-73.6166667
1/12/09 19:47,Product1,1200,Mastercard,Blanca Gabriela ,Irving                      ,TX,United States,12/10/08 21:49,1/20/09 18:02,32.81389,-96.94861
1/4/09 19:20,Product1,1200,Amex,Elisa,Ottawa Hills                ,OH,United States,1/4/09 18:38,1/20/09 18:03,41.66417,-83.64333
1/10/09 8:33,Product2,3600,Mastercard,Patricia ,Portola Valley              ,CA,United States,2/4/07 10:09,1/20/09 22:06,37.38417,-122.23417
1/9/09 14:51,Product1,1200,Visa,Bob,Sydney,New South Wales,Australia,1/7/09 18:15,1/21/09 0:29,-33.8833333,151.2166667
1/16/09 2:41,Product3,7500,Visa,Kristyn,Kearns                      ,UT,United States,1/15/09 18:01,1/21/09 1:02,40.66,-111.99556
1/16/09 18:36,Product1,1200,Visa,Elizabeth,Wollongong,New South Wales,Australia,11/1/08 16:32,1/21/09 1:49,-34.4333333,150.8833333
1/20/09 8:10,Product1,1200,Amex,Cathy,Brooklyn                    ,NY,United States,8/5/07 18:52,1/21/09 5:16,40.65,-73.95
1/6/09 12:45,Product2,3600,Amex,Kaylee,Penngrove                   ,CA,United States,1/5/09 14:06,1/21/09 11:18,38.29972,-122.66556
1/10/09 8:13,Product1,1200,Visa,suzanne,Lemont                      ,IL,United States,1/9/09 19:15,1/21/09 11:35,41.67361,-88.00167
1/7/09 14:15,Product1,1200,Mastercard,Cassandra,San Carlos                  ,CA,United States,1/5/09 15:42,1/21/09 12:00,37.50722,-122.25944
1/8/09 15:27,Product1,1200,Mastercard,Jennifer,Chicago                     ,IL,United States,1/4/09 22:22,1/21/09 13:28,41.85,-87.65
1/21/09 11:36,Product1,1200,Visa,nicole,Oslo,Oslo,Norway,12/23/08 12:02,1/21/09 13:47,59.9166667,10.75
1/21/09 14:06,Product1,1200,Visa,Sean,Wantagh,NY,United States,1/21/09 12:00,1/21/09 14:06,40.68361,-73.51056
1/2/09 2:28,Product1,1200,Mastercard,Morgan,Coomera,Queensland,Australia,5/3/08 4:14,1/21/09 16:37,-27.8833333,153.3
1/19/09 19:07,Product1,1200,Diners,Harriet,Fort Oglethorpe             ,GA,United States,1/19/09 16:52,1/21/09 17:02,34.94889,-85.25694
1/18/09 6:27,Product1,1200,Mastercard,Janine,Corbin City                 ,NJ,United States,10/27/05 19:22,1/21/09 17:10,39.24167,-74.81556
1/20/09 11:58,Product1,1200,Mastercard,Debora,Lakeside                    ,CA,United States,11/1/08 23:14,1/21/09 17:25,32.85722,-116.92139
1/20/09 16:32,Product1,1200,Visa,Vishpala,Margate                     ,FL,United States,1/2/08 9:52,1/21/09 19:05,26.30972,-80.2375
1/1/09 7:09,Product1,1200,Amex,Emer,South Palm Beach            ,FL,United States,2/28/05 5:40,1/21/09 19:14,26.70528,-80.03667
1/21/09 14:55,Product1,1200,Diners,john,New York                    ,NY,United States,1/21/09 10:23,1/21/09 20:34,40.71417,-74.00639
1/7/09 22:29,Product1,1200,Mastercard,lailani,Anchorage                   ,AK,United States,1/7/09 13:23,1/21/09 22:30,61.21806,-149.90028
1/11/09 22:22,Product2,3600,Visa,STEPHANIE,Mona Vale,New South Wales,Australia,12/30/08 17:48,1/21/09 22:33,-33.6666667,151.3
1/21/09 14:25,Product1,1200,Visa,Tricia,Castricum,Noord-Holland,Netherlands,12/28/07 15:28,1/22/09 0:38,52.55,4.6666667
1/18/09 16:50,Product1,1200,Visa,Celina,North Brunswick             ,NJ,United States,1/18/09 16:25,1/22/09 1:17,40.4497,-74.482
