1/11/09 0:15,Product1,1200,Mastercard,Chris,Den Haag,Zuid-Holland,Netherlands,5/7/07 4:07,2/25/09 4:04,52.0833333,4.3
1/16/09 5:12,Product2,3600,Visa,Karen,Berikon,Aargau,Switzerland,10/19/07 12:31,2/25/09 5:12,47.35,8.3833333
1/19/09 6:52,Product1,1200,Diners,melanie,Santa Barbaraa,Heredia,Costa Rica,1/19/09 6:45,2/25/09 5:44,10.0333333,-84.15
1/26/09 1:14,Product1,1200,Visa,beatrice,Churra,Murcia,Spain,1/23/09 1:57,2/25/09 5:47,38.0166667,-1.1333333
1/30/09 10:31,Product1,1200,Mastercard,lorna,Castle Rock                 ,CO,United States,10/6/08 16:31,2/25/09 7:42,39.37222,-104.85556
1/23/09 5:52,Product1,1200,Amex,Tary,Zug,Zug,Switzerland,1/23/09 1:22,2/25/09 9:40,47.1666667,8.5166667
1/7/09 9:54,Product1,1200,Visa,Julie ,Ashford,England,United Kingdom,1/7/09 9:17,2/25/09 10:18,51.1,-4.1
1/1/09 16:44,Product1,1200,Amex,Julie ,Rockville                   ,MD,United States,9/12/08 10:36,2/25/09 10:48,39.08389,-77.15306
1/23/09 9:27,Product1,1200,Mastercard,Jerome,Madrid,Madrid,Spain,2/19/08 2:01,2/25/09 11:38,40.4,-3.6833333
1/22/09 12:56,Product1,1200,Visa,Laleh,Aasgaardstrand,Vestfold,Norway,1/20/09 13:13,2/25/09 12:03,59.3488889,10.4675
1/16/09 13:35,Product1,1200,Visa,Michael,Milano,Lombardy,Italy,1/16/09 12:43,2/25/09 13:59,45.4666667,9.2
1/13/09 9:26,Product1,1200,Visa,Kerry,Anieres,Geneve,Switzerland,1/24/06 13:15,2/25/09 14:05,46.2833333,6.2166667
1/25/09 11:35,Product3,7500,Mastercard,Anita,Fresno                      ,TX,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
1/26/09 14:02,Product1,1200,Mastercard,Veronique,Fresno                      ,TX,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
1/7/09 13:26,Product1,1200,Visa,Sarah,Warwick,Quebec,Canada,7/27/03 13:18,2/25/09 15:16,45.95,-71.9833333
1/15/09 11:45,Product1,1200,Diners,Simone,Watford,England,United Kingdom,9/4/08 3:01,2/25/09 15:21,51.6666667,-0.4
1/27/09 12:02,Product1,1200,Visa,Jackie,Waterford,Waterford,Ireland,3/10/08 13:51,2/25/09 15:41,52.2583333,-7.1119444
1/28/09 14:09,Product1,1200,Visa,giovanna,Pruszkow,Mazowieckie,Poland,1/28/09 13:40,2/25/09 16:19,52.1666667,20.8333333
1/23/09 7:13,Product1,1200,Visa,Elizabeth,Hamilton,Hamilton,Bermuda,1/19/09 6:03,2/25/09 16:20,32.2941667,-64.7838889
1/22/09 15:59,Product2,3600,Visa,Lisa,Ottawa,Ontario,Canada,1/21/09 9:28,2/25/09 17:15,45.4166667,-75.7
1/16/09 10:27,Product1,1200,Mastercard,Maki,Montgomery                  ,TX,United States,1/15/09 8:52,2/25/09 17:24,30.38806,-95.69611
1/26/09 22:45,Product1,1200,Amex,Anjan,Tokyo,Tokyo,Japan,5/15/08 19:33,2/25/09 17:34,35.685,139.7513889
1/25/09 18:33,Product1,1200,Mastercard,Sarah,Manteno                     ,IL,United States,1/25/09 15:56,2/25/09 19:27,41.25056,-87.83139
1/16/09 6:13,Product1,1200,Mastercard,Niamh,Benoni,Gauteng,South Africa,1/16/09 5:22,2/25/09 23:19,-26.1833333,28.3166667
1/12/09 17:19,Product2,3600,Diners,elizabeth r,Winter Haven                ,FL,United States,1/12/09 16:18,2/26/09 0:42,28.02194,-81.73306
1/2/09 4:21,Product1,1200,Visa,Elaine,Tranby,Buskerud,Norway,7/30/07 11:42,2/26/09 3:18,59.8166667,10.25
1/5/09 3:03,Product1,1200,Diners,Elizabeth,Cork,Cork,Ireland,5/21/08 7:50,2/26/09 4:05,51.8986111,-8.4958333
1/15/09 15:22,Product1,1200,Visa,Sara,Fort Lauderdale             ,FL,United States,1/6/09 18:19,2/26/09 5:52,26.12194,-80.14361
1/26/09 5:38,Product2,3600,Amex,Tulin,Cranberry Twp               ,PA,United States,9/28/08 19:40,2/26/09 6:04,40.69472,-80.13111
1/24/09 10:38,Product1,1200,Visa,Kenneth,Arlington                   ,VA,United States,1/24/09 9:27,2/26/09 6:08,38.89028,-77.08444
1/2/09 7:30,Product1,1200,Mastercard,Fiona,Lake Ronkonkoma,NY,United States,10/27/08 0:00,2/26/09 6:14,40.835,-73.13167
