1/26/09 8:58,Product1,1200,Diners,Miss,London,England,United Kingdom,1/26/09 8:46,1/26/09 11:14,51.52721,0.14559
1/7/09 17:51,Product1,1200,Visa,Marie,Dickerson                   ,MD,United States,1/13/06 9:38,1/26/09 11:35,39.22,-77.42444
1/18/09 20:16,Product1,1200,Mastercard,Lisa,Princeton                   ,NJ,United States,1/18/09 19:47,1/26/09 13:07,40.34861,-74.65944
1/13/09 9:51,Product1,1200,Mastercard,Priska,Calgary,Alberta,Canada,1/4/09 23:43,1/26/09 17:24,51.0833333,-114.0833333
1/24/09 18:43,Product1,1200,Visa,Katrine,North Tustin                ,CA,United States,1/11/09 13:33,1/26/09 21:29,33.76444,-117.79306
1/5/09 0:46,Product1,1200,Amex,Lisa,Gurgaon,Haryana,India,1/2/09 3:03,1/27/09 0:17,28.4666667,77.0333333
1/9/09 1:12,Product1,1200,Visa,Sabrina,Rambouillet,Ile-de-France,France,6/18/08 6:35,1/27/09 2:56,48.65,1.8333333
1/26/09 6:25,Product1,1200,Visa,prof,Gladwyne                    ,PA,United States,1/19/09 6:38,1/27/09 3:58,40.04056,-75.27944
1/21/09 16:57,Product1,1200,Mastercard,KeithMichelle,Houston                     ,TX,United States,1/21/09 16:37,1/27/09 4:43,29.76306,-95.36306
1/5/09 5:33,Product1,1200,Mastercard,Kim,London,England,United Kingdom,12/8/05 13:22,1/27/09 4:49,51.52721,0.14559
1/27/09 5:10,Product1,1200,Visa,anissa,Slough,England,United Kingdom,1/15/09 10:07,1/27/09 4:51,51.5,-0.5833333
1/7/09 8:00,Product1,1200,Mastercard,john,Glan-Munchweiler,Rhineland-Palatinate,Germany,5/26/05 7:00,1/27/09 6:30,49.4666667,7.4333333
1/20/09 7:08,Product2,3600,Visa,Miye,Downingtown                 ,PA,United States,1/19/09 8:06,1/27/09 6:38,40.00639,-75.70361
1/27/09 2:26,Product1,1200,Diners,Heidi,MT Pleasant                 ,TX,United States,1/27/09 2:16,1/27/09 6:41,33.15667,-94.96806
1/5/09 6:14,Product1,1200,Mastercard,T,Veigy-Foncenex,Rhone-Alpes,France,1/5/09 4:52,1/27/09 7:01,46.2666667,6.25
1/13/09 8:11,Product2,3600,Visa,Daniele,Katy                        ,TX,United States,5/27/08 11:01,1/27/09 7:49,29.78556,-95.82417
1/10/09 9:18,Product1,1200,Diners,luisa,Gorey, ,Jersey,5/9/06 10:43,1/27/09 7:51,49.2,-2.0333333
1/8/09 18:52,Product1,1200,Visa,Nadine,Belgrade                    ,MT,United States,1/7/09 15:30,1/27/09 9:40,45.77611,-111.17611
1/12/09 10:06,Product1,1200,Mastercard,Tina,Calgary,Alberta,Canada,1/10/09 14:15,1/27/09 14:26,51.0833333,-114.0833333
1/1/09 19:25,Product1,1200,Diners,Damali,Toronto,Ontario,Canada,1/8/08 20:41,1/27/09 14:59,43.6666667,-79.4166667
1/27/09 15:28,Product1,1200,Visa,Katherine,Corrales                    ,NM,United States,1/17/09 17:52,1/27/09 15:17,35.23778,-106.60611
1/2/09 18:43,Product1,1200,Visa,Kathryn,Cork,Cork,Ireland,12/22/08 15:39,1/27/09 15:43,51.8986111,-8.4958333
1/8/09 18:41,Product1,1200,Diners,Veronique,Tenafly                     ,NJ,United States,12/9/07 17:59,1/27/09 18:12,40.92528,-73.96333
1/4/09 18:34,Product1,1200,Visa,Erica,Leesburg                    ,VA,United States,1/4/09 16:53,1/27/09 18:37,39.11556,-77.56389
1/25/09 8:32,Product1,1200,Visa,L,Alcona,Ontario,Canada,9/17/07 17:41,1/27/09 19:53,50.0666667,-91.75
1/23/09 22:19,Product1,1200,Mastercard,Diana,Kuala Lumpur,Kuala Lumpur,Malaysia,1/23/09 22:10,1/27/09 19:54,3.1666667,101.7
1/7/09 10:03,Product1,1200,Mastercard,Emma,Sydney,New South Wales,Australia,12/1/08 6:09,1/27/09 20:18,-33.8833333,151.2166667
1/18/09 3:46,Product1,1200,Visa,Marina,Nerang,Queensland,Australia,1/18/09 0:54,1/27/09 23:52,-27.9833333,153.3333333
1/28/09 0:40,Product1,1200,Mastercard,Natalie ,Bryceville                  ,FL,United States,1/27/09 22:04,1/28/09 0:01,30.38444,-81.93889
1/2/09 15:18,Product1,1200,Diners,Brenda,Saffron Walden,England,United Kingdom,9/1/04 2:08,1/28/09 1:26,52.0166667,0.25
1/18/09 13:59,Product1,1200,Diners,Nita,Sutton,Dublin,Ireland,12/1/05 19:57,1/28/09 4:07,53.3905556,-6.1216667
1/16/09 9:54,Product1,1200,Mastercard,Marian,Durban,KwaZulu-Natal,South Africa,8/3/08 18:20,1/28/09 6:26,-29.85,31.0166667
1/28/09 7:07,Product1,1200,Visa,Kevin,Berkeswell,England,United Kingdom,1/28/09 6:57,1/28/09 7:18,52.4,-1.6333333
1/28/09 7:31,Product1,1200,Visa,cari,Dryden                      ,VA,United States,1/28/09 7:22,1/28/09 7:34,36.7775,-82.94167
1/18/09 12:32,Product1,1200,Visa,Cassandra,Santry,Dublin,Ireland,12/14/08 14:26,1/28/09 7:41,53.3986111,-6.2597222
1/13/09 14:05,Product1,1200,Amex,Christof and Heidi,Barcelona,Catalonia,Spain,1/9/09 7:54,1/28/09 7:45,41.3833333,2.1833333
1/28/09 7:49,Product1,1200,Visa,Ina,Fayetteville                ,NC,United States,1/28/09 7:45,1/28/09 7:47,35.0525,-78.87861
1/28/09 3:07,Product1,1200,Visa,Lisa,Anse Comeau,Quebec,Canada,1/26/09 11:47,1/28/09 8:08,49.2166667,-68.15
1/12/09 15:16,Product1,1200,Visa,Camille and Carmen,Thorlakshofn, ,Iceland,1/12/09 11:41,1/28/09 8:44,63.85,-21.3666667
1/6/09 11:17,Product2,3600,Visa,Trina,Overland                    ,KS,United States,2/21/08 8:53,1/28/09 9:23,38.98222,-94.67056
