1/22/09 12:32,Product1,1200,Mastercard,Tejal,London,England,United Kingdom,1/2/08 9:51,1/31/09 14:43,51.52721,0.14559
1/18/09 6:09,Product1,1200,Mastercard,Ignacio,Engleside                   ,VA,United States,5/21/07 18:56,1/31/09 15:33,38.80472,-77.04722
1/8/09 0:04,Product1,1200,Visa,ZOE,New Plymouth City,Taranaki,New Zealand,1/7/09 23:34,1/31/09 17:47,-39.0666667,174.0833333
1/24/09 7:14,Product1,1200,Mastercard,nihan,Roanoke                     ,VA,United States,3/2/08 7:35,1/31/09 19:18,37.20556,-80.03778
1/24/09 11:05,Product1,1200,Visa,alan,Norcross                    ,GA,United States,7/30/07 15:16,1/31/09 19:31,33.94111,-84.21361
1/6/09 15:12,Product1,1200,Amex,lydia,Sandy Plains                ,GA,United States,9/23/06 8:42,1/31/09 20:48,34.02306,-84.36167
1/24/09 17:06,Product1,1200,Visa,Tracey,Saint Catharines,Ontario,Canada,1/24/09 15:51,1/31/09 21:10,43.1666667,-79.2333333
1/3/09 9:58,Product1,1200,Visa,Anja,Gainesville                 ,VA,United States,10/19/08 8:27,1/31/09 22:19,38.79556,-77.61417
1/9/09 16:35,Product1,1200,Diners,Jennifer,Nordstrand,Oslo,Norway,12/29/05 9:26,2/1/09 4:18,59.8608333,10.7905556
1/12/09 14:50,Product1,1200,Visa,Holly,Arlington                   ,MA,United States,1/12/09 9:54,2/1/09 7:36,42.41528,-71.15694
1/7/09 13:49,Product1,1200,Diners,megan,West Hills                  ,CA,United States,1/7/09 12:36,2/1/09 8:20,34.20111,-118.59722
1/9/09 19:41,Product1,1200,Mastercard,Tarah,San Jose                    ,CA,United States,1/5/09 18:02,2/1/09 9:18,37.33944,-121.89389
1/26/09 4:53,Product1,1200,Visa,Gerardo,London,England,United Kingdom,1/26/09 4:12,2/1/09 9:48,51.52721,0.14559
1/23/09 21:41,Product1,1200,Visa,Joanne,Oak Park                    ,MI,United States,12/26/08 11:00,2/1/09 9:51,42.45944,-83.18278
1/6/09 16:07,Product1,1200,Visa,Margaret,Terrell Hills               ,TX,United States,12/21/08 12:21,2/1/09 10:06,29.42389,-98.49333
1/10/09 7:55,Product1,1200,Visa,Laura,Jumeira,Dubayy,United Arab Emirates,1/7/09 9:47,2/1/09 10:18,25.2097222,55.2477778
1/28/09 20:44,Product1,1200,Visa,Whitney,Falmouth                    ,VA,United States,1/28/09 19:36,2/1/09 11:33,38.32389,-77.46861
1/9/09 3:38,Product1,1200,Visa,Ravinder,Lurgan,Northern Ireland,United Kingdom,6/3/08 4:22,2/1/09 11:53,54.4666667,-6.3333333
1/19/09 8:52,Product1,1200,Visa,Pam,Richmond                    ,TX,United States,1/6/09 15:24,2/1/09 11:53,29.58194,-95.76056
1/15/09 7:26,Product1,1200,Mastercard,Celina,Den Haag,Zuid-Holland,Netherlands,1/14/09 0:00,2/1/09 13:17,52.0833333,4.3
1/30/09 19:12,Product1,1200,Diners,Heather,Ooltewah                    ,TN,United States,1/30/09 18:54,2/1/09 13:51,35.075,-85.06222
1/5/09 12:41,Product1,1200,Mastercard,Kathryn,Pacific Beach               ,CA,United States,1/5/09 11:50,2/1/09 14:28,32.79778,-117.23944
1/28/09 20:59,Product1,1200,Visa,Michele ,Austin                      ,TX,United States,1/28/09 9:40,2/1/09 15:00,30.26694,-97.74278
1/10/09 21:36,Product1,1200,Visa,Craig,Seattle                     ,WA,United States,8/10/08 16:47,2/1/09 15:27,47.60639,-122.33083
1/25/09 19:59,Product1,1200,Visa,Kim,Seattle                     ,WA,United States,8/13/08 18:27,2/1/09 16:04,47.60639,-122.33083
1/7/09 8:03,Product1,1200,Amex,maria,Ottawa,Ontario,Canada,4/17/05 22:28,2/1/09 18:52,45.4166667,-75.7
1/21/09 9:07,Product1,1200,Visa,Elaine,Vienna                      ,VA,United States,4/2/08 9:59,2/1/09 21:07,38.90111,-77.26556
1/23/09 14:43,Product1,1200,Visa,Madison,Torbay,Auckland,New Zealand,1/18/09 11:34,2/1/09 21:31,-36.7,174.75
1/5/09 13:07,Product1,1200,Visa,Amanda,Shenfield,England,United Kingdom,1/2/09 14:27,2/1/09 22:27,51.6166667,0.3166667
1/6/09 3:39,Product1,1200,Visa,Krista,Bergen,Hordaland,Norway,9/20/05 1:58,2/2/09 0:08,60.3911111,5.3247222
1/15/09 15:26,Product1,1200,Visa,Sarah,Bolton,England,United Kingdom,1/15/09 8:16,2/2/09 0:53,53.5833333,-2.4333333
1/23/09 4:47,Product1,1200,Mastercard,Sarah,Sandymount,Dublin,Ireland,1/16/06 8:48,2/2/09 2:12,53.335,-6.2113889
1/12/09 10:05,Product2,3600,Amex,Pamela,Bellinzona,Ticino,Switzerland,9/3/07 13:23,2/2/09 5:16,46.2,9.0166667
1/30/09 5:13,Product1,1200,Visa,Christine,Antwerpen,Antwerpen,Belgium,1/3/06 13:57,2/2/09 5:45,51.2166667,4.4166667
1/14/09 10:32,Product3,7500,Mastercard,Diana,Campinas,Sao Paulo,Brazil,11/5/08 7:03,2/2/09 5:54,-22.9,-47.0833333
1/12/09 8:13,Product1,1200,Amex,mary,Nacka,Stockholm,Sweden,3/8/06 4:32,2/2/09 6:01,59.3,18.1666667
1/27/09 8:11,Product1,1200,Visa,Helena,Fremont                     ,CA,United States,1/27/09 8:05,2/2/09 6:08,37.54833,-121.9875
1/30/09 17:33,Product1,1200,Visa,nina,Warwick,Queensland,Australia,1/25/09 22:36,2/2/09 6:13,-28.2333333,152.0166667
1/15/09 9:52,Product1,1200,Amex,Mark,Holmdel                     ,NJ,United States,1/15/09 8:36,2/2/09 7:00,40.345,-74.18444
1/13/09 11:54,Product1,1200,Visa,alice and rudolf,Baltimore                   ,MD,United States,1/8/09 11:11,2/2/09 8:01,39.2725,-76.53167
1/21/09 11:00,Product1,1200,Visa,Costanza,Saggart,Dublin,Ireland,1/19/09 10:11,2/2/09 8:29,53.2802778,-6.4444444
1/16/09 11:49,Product1,1200,Mastercard,Yoko,Andover                     ,MA,United States,2/18/08 18:56,2/2/09 8:53,42.65833,-71.1375
